Unnamed: 0,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,treat,treat
55427,12,92.69,0,1,1,0,2,1,0,2,1,1
31005,1,314.49,1,1,2,0,3,1,0,2,1,1
37899,7,29.99,0,1,1,1,2,1,0,2,1,1
63640,4,479.41,1,1,1,0,2,1,0,2,1,1
19328,6,127.58,0,1,1,1,1,1,1,3,1,1
29780,2,1980.27,1,0,2,1,3,-1,0,2,1,1
23483,2,51.43,0,1,2,1,1,-1,0,2,1,1
9165,2,482.27,1,0,2,1,1,-1,1,3,1,1
18778,2,323.46,0,1,2,0,2,-1,1,3,1,1
26103,8,29.99,1,0,1,0,1,-1,0,2,1,1
49893,10,71.74,1,0,1,1,2,-1,0,2,1,1
59498,9,140.32,0,1,3,1,2,1,0,2,1,1
32396,1,57.44,1,0,1,0,1,1,1,3,1,1
4824,4,30.93,0,1,2,1,2,1,0,2,1,1
10817,1,611.88,0,1,3,1,1,1,0,2,1,1
28626,10,142.4,1,0,1,1,2,-1,0,2,1,1
9729,3,185.86,0,1,2,1,1,1,0,2,1,1
35487,6,29.99,1,0,2,0,1,1,0,2,1,1
20562,10,418.11,1,1,1,1,1,-1,1,3,1,1
27443,5,148.05,0,1,1,0,2,1,0,2,1,1
13270,10,177.82,0,1,1,1,2,1,0,2,1,1
1228,11,212.04,1,0,1,0,1,1,0,2,1,1
44351,9,341.28,1,0,1,0,2,-1,0,2,1,1
38881,6,121.3,0,1,1,0,2,-1,0,2,1,1
18317,7,236.44,1,1,1,1,3,-1,0,2,1,1
59958,1,70.23,1,0,2,1,1,1,0,2,1,1
17366,2,775.12,1,0,3,1,3,-1,1,3,1,1
9111,2,176.6,0,1,1,1,1,1,0,2,1,1
12551,3,267.45,1,0,1,0,3,1,0,2,1,1
35593,2,210.93,1,1,2,0,1,-1,1,3,1,1
36685,5,69.82,0,1,2,0,2,1,1,3,1,1
23970,10,29.99,0,1,2,1,2,1,0,2,1,1
37827,6,36.64,0,1,2,1,1,1,0,2,1,1
35448,8,737.8,1,1,2,1,3,1,0,2,1,1
55497,2,94.11,1,0,2,0,2,1,0,2,1,1
6533,9,352.48,0,1,2,0,2,1,0,2,1,1
43343,1,691.67,0,1,2,1,2,1,0,2,1,1
17425,3,427.78,1,0,2,0,3,-1,0,2,1,1
44118,5,81.26,0,1,1,0,1,-1,0,2,1,1
55805,10,154.29,0,1,1,0,1,1,0,2,1,1
33812,3,74.79,0,1,3,1,2,1,1,3,1,1
40830,2,52.13,1,0,1,0,1,-1,1,3,1,1
40631,12,29.99,0,1,2,0,1,-1,0,2,1,1
9190,7,185.63,1,0,3,0,2,1,0,2,1,1
4238,12,91.94,0,1,1,1,2,-1,1,3,1,1
43042,2,534.0,1,0,3,1,3,1,0,2,1,1
23958,8,508.14,1,1,1,1,2,-1,0,2,1,1
41702,8,178.07,0,1,2,1,2,-1,0,2,1,1
21007,2,40.94,0,1,1,0,2,1,0,2,1,1
14777,10,51.34,0,1,2,0,1,-1,1,3,1,1
25225,3,283.93,0,1,2,0,1,1,1,3,1,1
49301,11,144.58,1,0,2,1,2,1,0,2,1,1
36261,9,29.99,0,1,1,1,1,-1,0,2,1,1
4500,5,472.55,0,1,1,0,2,1,0,2,1,1
16528,1,431.19,1,0,1,0,3,-1,0,2,1,1
11570,1,29.99,1,0,1,0,2,1,0,2,1,1
61371,1,248.07,0,1,2,1,2,-1,0,2,1,1
13856,3,51.02,1,0,1,1,1,1,1,3,1,1
27329,9,462.27,1,1,1,0,2,-1,0,2,1,1
60766,2,55.96,0,1,2,0,2,-1,0,2,1,1
20666,5,570.93,1,0,1,1,3,-1,1,3,1,1
4303,3,333.67999999999995,1,0,1,1,1,-1,0,2,1,1
41106,3,311.53,1,0,2,0,2,1,1,3,1,1
51435,1,928.04,1,1,3,1,1,-1,0,2,1,1
14990,1,364.64,1,0,1,0,2,-1,0,2,1,1
48179,1,352.03,0,1,2,1,1,-1,0,2,1,1
37846,5,32.95,0,1,2,1,1,1,0,2,1,1
282,6,78.69,0,1,1,0,2,-1,0,2,1,1
17896,2,84.56,0,1,1,0,1,1,0,2,1,1
43559,1,29.99,0,1,2,0,1,1,1,3,1,1
38959,10,705.91,1,1,2,1,1,-1,0,2,1,1
3018,7,141.36,0,1,1,1,2,-1,0,2,1,1
31985,12,29.99,0,1,2,0,2,1,0,2,1,1
32418,12,150.9,0,1,2,1,2,1,0,2,1,1
19293,5,596.65,1,0,1,1,3,-1,0,2,1,1
45670,7,438.31,1,0,1,0,2,-1,0,2,1,1
4075,10,29.99,0,1,1,1,1,-1,0,2,1,1
17028,1,433.21,1,1,3,0,3,1,0,2,1,1
51096,9,29.99,0,1,2,1,2,1,0,2,1,1
52651,11,36.51,0,1,1,1,1,-1,1,3,1,1
6398,3,489.92,0,1,1,0,1,1,1,3,1,1
20980,10,328.48,0,1,2,0,2,-1,1,3,1,1
26938,1,610.89,1,0,2,1,3,-1,0,2,1,1
10790,3,179.70499999999998,0,0,1,0,2,0,0,2,1,1
59627,1,309.41,1,0,1,0,2,1,0,2,1,1
13827,3,719.57,1,1,2,1,2,1,0,2,1,1
43921,7,47.92,1,0,1,0,1,-1,0,2,1,1
34235,7,142.66,1,0,3,0,2,-1,0,2,1,1
9833,1,278.55,1,0,2,0,2,1,0,2,1,1
44502,8,83.16,0,1,2,1,1,-1,0,2,1,1
35935,3,206.26,1,1,1,0,2,1,0,2,1,1
9877,7,251.25,1,0,2,1,2,1,0,2,1,1
26841,9,526.25,1,1,2,1,3,-1,1,3,1,1
23350,1,205.73,1,1,1,1,3,1,1,3,1,1
12110,8,191.00666666666666,0,0,1,0,1,-1,0,2,1,1
60409,4,664.49,1,1,2,1,2,-1,0,2,1,1
20566,9,160.51,0,1,2,1,2,1,0,2,1,1
5839,9,609.0,1,0,2,1,1,1,0,2,1,1
29400,12,465.21,1,0,1,1,3,-1,0,2,1,1
9851,1,329.15,1,1,1,0,2,1,0,2,1,1
1496,3,88.925,0,0,2,1,1,1,0,2,1,1
44477,6,305.16,0,1,1,0,1,-1,1,3,1,1
46282,9,29.99,1,0,2,0,1,-1,0,2,1,1
37614,9,258.47,0,1,1,1,2,-1,0,2,1,1
35797,1,199.98,0,1,3,0,1,-1,0,2,1,1
43628,6,29.99,0,1,1,1,2,1,1,3,1,1
52099,4,79.94,0,0,1,0,1,0,0,2,1,1
25944,12,306.67,1,1,1,0,3,1,1,3,1,1
36198,3,132.81,1,0,1,1,2,-1,0,2,1,1
35367,9,303.0,0,1,3,1,1,1,0,2,1,1
55847,10,29.99,0,1,2,0,2,-1,0,2,1,1
21739,8,29.99,0,1,1,0,1,-1,0,2,1,1
21027,6,62.69,1,0,1,1,1,-1,0,2,1,1
60090,1,189.3,0,1,2,0,2,-1,0,2,1,1
50674,1,355.89,0,1,1,1,2,1,0,2,1,1
8741,2,621.45,0,1,3,1,2,-1,0,2,1,1
50430,8,101.99,0,1,1,0,1,1,0,2,1,1
1087,1,828.72,1,0,2,1,1,1,0,2,1,1
61711,5,184.11,1,0,3,0,2,1,0,2,1,1
47577,7,100.93,1,0,2,0,2,1,0,2,1,1
43694,4,210.77,1,1,1,0,2,-1,1,3,1,1
8748,6,266.72,0,1,1,0,2,-1,0,2,1,1
12994,10,35.54,0,1,3,1,1,-1,0,2,1,1
19067,1,29.99,0,1,1,1,2,-1,0,2,1,1
58915,5,154.38,1,0,1,0,2,-1,0,2,1,1
26785,6,91.87,1,0,2,0,1,1,0,2,1,1
38601,9,730.58,1,1,2,1,1,1,0,2,1,1
43799,2,272.09,1,0,2,0,1,-1,0,2,1,1
51081,9,395.1,0,1,1,1,3,1,0,2,1,1
31489,4,157.94,1,0,1,1,2,-1,0,2,1,1
30838,2,351.88,0,1,1,0,1,1,1,3,1,1
34410,1,460.84,1,1,1,0,2,-1,1,3,1,1
14430,4,46.16,1,0,2,0,1,1,0,2,1,1
16265,7,1280.16,0,1,2,1,3,1,0,2,1,1
4209,9,56.54,0,1,1,0,1,-1,0,2,1,1
24463,3,71.49,0,1,2,1,2,1,0,2,1,1
56345,11,29.99,0,1,3,0,1,1,1,3,1,1
12867,9,29.99,1,0,2,0,1,-1,1,3,1,1
34206,2,29.99,0,1,1,0,1,1,0,2,1,1
46583,12,29.99,1,0,3,0,2,-1,0,2,1,1
21244,3,214.88,1,0,1,0,1,-1,0,2,1,1
7095,12,451.36,0,1,3,1,1,1,0,2,1,1
16736,7,143.57,0,1,2,0,2,1,0,2,1,1
7423,7,627.1,1,0,1,1,2,-1,0,2,1,1
3499,11,78.25,1,0,3,0,2,1,0,2,1,1
63587,8,420.17,0,1,1,1,1,-1,0,2,1,1
46521,5,256.23,1,0,1,0,3,-1,1,3,1,1
649,2,202.92,0,1,1,0,2,-1,0,2,1,1
9261,10,427.965,0,1,1,0,2,0,0,2,1,1
3658,5,184.57,0,0,1,0,2,0,0,2,1,1
23565,3,158.28,0,1,1,0,1,1,0,2,1,1
40008,1,881.74,0,1,1,1,1,-1,0,2,1,1
36103,9,168.66,0,1,2,0,1,1,0,2,1,1
29146,6,132.31,0,1,3,1,1,-1,0,2,1,1
31945,5,189.28,1,0,3,1,2,1,0,2,1,1
6193,4,29.99,0,1,1,0,2,1,0,2,1,1
52168,1,1528.03,0,1,1,1,2,1,0,2,1,1
40259,8,117.63,0,1,2,1,2,-1,0,2,1,1
21414,10,68.22,1,0,1,1,2,-1,0,2,1,1
47976,1,200.08,1,0,2,0,2,-1,0,2,1,1
19278,4,107.18,1,0,1,1,2,1,0,2,1,1
39381,11,141.25,1,0,2,1,2,1,0,2,1,1
4043,7,369.41,1,0,2,0,1,1,0,2,1,1
60969,9,29.99,1,0,1,0,1,-1,0,2,1,1
17763,3,233.31,1,1,2,1,2,1,0,2,1,1
57098,10,296.44,0,1,2,0,2,1,0,2,1,1
37764,1,837.05,0,1,1,1,2,-1,1,3,1,1
45311,11,29.99,0,1,3,0,1,1,0,2,1,1
43167,5,174.13666666666668,0,0,1,0,2,-1,0,2,1,1
61377,8,29.99,1,0,2,0,1,1,0,2,1,1
43605,5,62.6,0,1,1,1,1,1,0,2,1,1
49770,1,219.26,0,1,2,0,2,-1,0,2,1,1
33700,1,515.08,0,1,2,1,3,-1,0,2,1,1
35475,3,548.66,0,1,2,1,2,-1,0,2,1,1
58421,4,215.41,1,0,1,0,1,0,0,2,1,1
31695,4,84.87,0,1,2,1,1,-1,0,2,1,1
16253,10,35.66,0,1,3,0,1,-1,0,2,1,1
24874,1,851.87,1,1,1,1,2,-1,1,3,1,1
49162,4,523.34,1,0,2,1,3,1,0,2,1,1
59484,3,1074.9,1,1,2,1,3,1,0,2,1,1
45920,1,105.93,1,0,1,0,2,1,0,2,1,1
41236,8,183.74,1,0,2,0,2,1,0,2,1,1
22940,5,258.78,1,0,2,1,1,1,1,3,1,1
22517,2,100.5,1,0,2,1,2,-1,0,2,1,1
23633,11,57.23,1,0,1,0,2,-1,0,2,1,1
49464,3,138.39,0,1,1,0,2,1,0,2,1,1
56241,4,108.19,1,0,1,0,1,-1,0,2,1,1
61906,8,386.27,0,1,1,0,2,-1,1,3,1,1
47395,4,366.53,1,1,1,0,2,1,0,2,1,1
62386,3,269.6,1,0,2,1,2,-1,0,2,1,1
58590,5,190.98,1,0,2,0,1,-1,0,2,1,1
25453,2,403.72,1,1,2,1,3,-1,0,2,1,1
44485,1,541.08,1,1,1,1,1,-1,0,2,1,1
59498,9,140.32,0,1,3,1,2,1,0,2,1,1
3946,10,156.07,0,1,1,0,2,1,0,2,1,1
47501,1,278.08,1,0,2,1,2,1,0,2,1,1
4065,10,59.71,0,1,1,0,2,1,0,2,1,1
63661,6,194.72,0,1,2,0,2,-1,0,2,1,1
19086,1,699.31,0,1,1,1,3,-1,0,2,1,1
14229,9,1216.1,1,0,2,1,3,1,0,2,1,1
5991,1,372.58,1,0,1,1,1,1,0,2,1,1
55398,2,257.5,1,1,2,1,2,-1,0,2,1,1
43064,3,67.83,0,1,1,1,1,1,1,3,1,1
11799,1,88.34,0,1,3,0,1,-1,0,2,1,1
4302,10,29.99,1,0,3,1,1,-1,0,2,1,1
8226,11,255.24,1,0,3,0,1,1,0,2,1,1
14395,3,586.21,1,1,2,1,1,-1,1,3,1,1
32493,7,29.99,0,0,1,0,1,0,0,2,1,1
13510,4,171.71499999999997,1,0,2,0,1,0,0,2,1,1
53090,6,29.99,1,0,1,0,2,1,0,2,1,1
15854,9,129.9,0,1,1,0,1,-1,0,2,1,1
26720,4,212.57,0,1,2,1,1,1,0,2,1,1
57938,4,70.405,0,1,1,0,1,0,0,2,1,1
49135,3,276.03,0,1,1,1,2,-1,0,2,1,1
49307,9,142.73000000000002,1,0,1,0,1,1,0,2,1,1
52298,9,76.255,0,0,1,1,2,0,0,2,1,1
26767,7,173.77,0,1,2,1,2,1,1,3,1,1
37760,1,237.0,0,1,2,0,2,-1,1,3,1,1
40563,9,250.35,1,0,2,0,1,-1,0,2,1,1
29466,6,354.95,1,0,2,0,2,-1,0,2,1,1
38026,9,148.94,0,1,1,0,1,1,0,2,1,1
50420,4,141.72,1,0,1,0,2,1,0,2,1,1
61865,7,267.68,1,0,3,0,2,-1,0,2,1,1
30059,12,29.99,0,1,1,1,1,1,0,2,1,1
25622,6,117.54,1,0,1,0,1,1,0,2,1,1
3389,3,30.9,1,0,3,0,1,1,0,2,1,1
41378,1,29.99,1,0,1,1,2,1,0,2,1,1
6677,8,230.79,0,1,2,0,1,-1,1,3,1,1
37457,2,309.01,1,0,3,1,2,1,0,2,1,1
29685,7,330.31,1,1,2,0,2,1,0,2,1,1
22168,3,790.75,0,1,3,1,1,-1,1,3,1,1
16914,9,317.92,1,1,3,0,1,-1,1,3,1,1
58050,5,534.38,0,1,1,1,3,-1,0,2,1,1
14633,1,150.44,1,0,1,0,1,-1,0,2,1,1
38355,4,40.52,0,1,2,1,2,1,1,3,1,1
43205,12,577.27,0,1,1,1,2,-1,0,2,1,1
30023,10,197.63,0,1,1,0,1,1,1,3,1,1
53257,6,532.51,0,1,1,1,3,1,0,2,1,1
44791,10,199.34,1,0,2,1,1,-1,1,3,1,1
47135,7,449.62,0,1,2,0,3,-1,0,2,1,1
20030,11,509.81,1,0,1,1,3,-1,0,2,1,1
7436,7,29.99,0,1,2,1,2,1,0,2,1,1
30421,3,286.85,1,0,1,0,3,1,0,2,1,1
43399,9,91.4,1,0,1,0,2,1,0,2,1,1
58596,9,152.78,0,1,1,1,2,1,0,2,1,1
16725,9,324.93,1,0,2,0,2,-1,0,2,1,1
7876,4,179.55,0,1,1,0,2,-1,0,2,1,1
53367,8,29.99,1,0,1,0,2,1,0,2,1,1
4057,10,407.85,1,0,1,0,2,-1,0,2,1,1
1223,4,219.68,0,1,2,0,1,-1,1,3,1,1
12032,5,287.97,1,0,1,0,2,1,1,3,1,1
36685,5,69.82,0,1,2,0,2,1,1,3,1,1
9553,6,59.4825,0,0,1,1,1,1,0,2,1,1
4986,11,285.34,1,0,1,1,3,-1,0,2,1,1
57885,10,200.34,1,1,2,0,1,-1,1,3,1,1
25552,12,74.51,0,1,3,0,2,-1,0,2,1,1
45625,10,149.67,1,0,1,1,1,-1,0,2,1,1
62720,11,29.99,1,0,1,1,2,1,1,3,1,1
35236,9,29.99,1,0,3,1,1,1,0,2,1,1
3659,8,304.2,0,1,1,0,1,1,1,3,1,1
19500,2,50.39,0,1,1,0,2,1,0,2,1,1
17174,2,198.64,1,0,2,0,1,1,0,2,1,1
63036,5,288.09,0,1,1,0,3,1,0,2,1,1
38765,4,29.99,0,1,2,0,1,-1,0,2,1,1
16006,1,72.37,1,0,1,1,1,-1,0,2,1,1
13518,10,242.56,1,1,2,0,1,1,0,2,1,1
23477,3,81.385,0,0,1,0,1,0,0,2,1,1
56570,1,162.22,1,0,1,1,1,-1,0,2,1,1
45147,4,119.71,0,1,1,1,1,1,0,2,1,1
4869,10,69.54,0,1,1,0,2,1,0,2,1,1
31581,7,29.99,1,0,2,0,2,-1,0,2,1,1
27470,2,279.35,1,0,3,0,1,1,1,3,1,1
43015,11,97.27,1,0,2,1,2,1,0,2,1,1
58494,1,29.99,1,0,1,1,2,-1,0,2,1,1
12667,2,743.84,1,1,2,1,1,-1,0,2,1,1
5523,10,323.63,0,1,2,0,1,-1,0,2,1,1
30072,10,250.53,0,1,1,1,1,1,0,2,1,1
39052,2,193.64,1,0,2,0,2,-1,1,3,1,1
1953,3,409.38,0,1,1,0,3,1,0,2,1,1
26950,3,29.99,1,0,1,1,2,-1,0,2,1,1
41112,12,40.29,1,0,1,0,2,1,0,2,1,1
44330,6,29.99,0,1,3,0,1,1,0,2,1,1
58313,1,81.94,1,0,2,0,2,1,0,2,1,1
28960,7,90.29,1,0,1,1,2,-1,0,2,1,1
28937,6,29.99,0,0,2,1,2,-1,0,2,1,1
30972,4,82.03,0,1,1,0,2,1,0,2,1,1
29642,9,165.33,0,1,1,1,2,-1,0,2,1,1
24113,2,126.84,0,1,1,1,1,-1,0,2,1,1
41852,6,319.24,1,0,2,0,2,1,0,2,1,1
6705,7,271.09,1,0,3,1,3,-1,0,2,1,1
54686,7,204.17,1,1,1,0,1,-1,0,2,1,1
35853,5,82.33,0,0,1,0,2,-1,0,2,1,1
3500,10,29.99,1,0,1,0,1,1,0,2,1,1
52968,3,29.99,1,0,2,0,1,-1,1,3,1,1
10589,4,277.35,1,1,2,1,1,-1,0,2,1,1
55312,9,109.29,0,1,1,1,1,-1,1,3,1,1
38911,1,63.55,0,1,2,0,2,1,0,2,1,1
63778,10,270.05,1,0,2,0,2,-1,1,3,1,1
44465,7,37.12,0,1,1,1,2,-1,0,2,1,1
39322,9,125.14,1,0,1,1,1,-1,0,2,1,1
4146,11,400.43,0,1,1,1,3,-1,0,2,1,1
1965,7,242.44,0,1,1,1,1,-1,0,2,1,1
24373,3,494.38,1,0,1,0,3,-1,0,2,1,1
46215,3,161.34,0,1,2,1,1,1,1,3,1,1
35353,10,61.15,0,1,2,0,2,1,0,2,1,1
9053,9,41.84,0,1,2,1,2,-1,0,2,1,1
27430,10,34.97,1,0,1,1,2,-1,0,2,1,1
54041,6,37.18,1,0,1,1,1,-1,0,2,1,1
52490,5,171.38,1,0,1,0,2,1,0,2,1,1
35547,6,376.34,1,1,2,0,1,1,0,2,1,1
47523,7,418.29,0,1,1,0,2,1,0,2,1,1
35986,8,229.11,1,0,1,0,2,1,0,2,1,1
42087,3,334.62,0,1,2,0,1,-1,0,2,1,1
30236,6,79.32,1,0,2,0,2,1,0,2,1,1
14990,1,364.64,1,0,1,0,2,-1,0,2,1,1
62737,10,378.7,0,1,2,0,3,1,1,3,1,1
37275,7,223.21,1,1,1,0,2,-1,1,3,1,1
18700,11,35.06,0,1,1,0,2,-1,0,2,1,1
2926,5,29.99,1,0,1,1,1,-1,0,2,1,1
13060,11,157.4,1,0,1,1,1,1,0,2,1,1
31560,7,43.76,1,0,3,0,2,-1,0,2,1,1
57080,1,104.95,1,0,1,0,1,1,0,2,1,1
51158,11,237.04,1,1,1,1,1,-1,1,3,1,1
23894,6,141.23,0,1,2,0,1,1,0,2,1,1
24677,1,96.68,0,1,3,1,1,1,0,2,1,1
40992,10,29.99,1,0,1,0,1,-1,0,2,1,1
58772,1,368.46,1,1,2,0,1,-1,1,3,1,1
62229,1,119.94,0,1,1,1,2,-1,0,2,1,1
33454,5,153.14499999999998,0,0,2,0,2,0,0,2,1,1
44703,1,272.76,1,0,3,1,2,1,0,2,1,1
58520,5,67.21,1,0,1,0,2,-1,1,3,1,1
33587,9,201.07,0,1,1,0,1,1,0,2,1,1
37385,6,90.09,0,1,2,1,2,-1,0,2,1,1
38374,4,800.01,1,1,2,1,1,-1,0,2,1,1
6482,3,454.14,1,0,1,0,3,0,0,2,1,1
45496,5,75.22,0,0,1,0,1,0,0,2,1,1
9726,3,89.9,0,1,3,0,2,-1,0,2,1,1
23052,2,431.27,1,0,3,0,2,1,0,2,1,1
62880,10,73.73,0,1,1,0,1,-1,0,2,1,1
21440,11,107.9,0,1,2,1,1,-1,0,2,1,1
4758,2,181.45,0,1,1,1,2,1,0,2,1,1
17424,10,216.17,0,1,3,0,1,1,0,2,1,1
54108,10,39.21,1,0,3,0,2,1,0,2,1,1
61008,4,362.25,0,1,1,0,3,-1,0,2,1,1
29607,10,101.88,1,0,3,1,1,1,0,2,1,1
41339,4,106.18,1,0,3,0,2,1,0,2,1,1
1702,6,200.27,1,0,2,0,2,-1,1,3,1,1
50595,3,455.21,1,0,1,1,2,1,0,2,1,1
16419,6,270.21000000000004,0,0,1,1,3,1,0,2,1,1
15988,1,582.72,0,1,2,1,2,-1,0,2,1,1
5391,9,138.28,1,0,2,1,1,-1,0,2,1,1
33799,10,434.12,1,0,1,1,3,-1,0,2,1,1
62574,8,88.5,0,1,1,0,2,1,0,2,1,1
28285,2,52.84,0,1,3,1,2,1,0,2,1,1
49314,7,140.88,1,0,1,0,1,1,0,2,1,1
4507,2,266.46,1,1,2,1,2,-1,0,2,1,1
34860,11,272.6,1,0,2,0,3,1,0,2,1,1
62460,4,174.2,1,0,2,1,2,-1,1,3,1,1
48179,1,352.03,0,1,2,1,1,-1,0,2,1,1
50335,3,767.15,1,0,3,1,2,-1,0,2,1,1
58206,1,246.78,1,0,1,0,2,-1,1,3,1,1
25109,5,569.2,1,1,2,1,3,1,0,2,1,1
21800,1,653.11,0,1,3,1,1,1,0,2,1,1
37273,2,320.93,0,1,1,1,2,1,0,2,1,1
39476,10,29.99,1,0,2,1,1,-1,0,2,1,1
17046,12,302.77,0,1,1,0,2,-1,0,2,1,1
35130,9,216.97,0,1,1,0,1,1,0,2,1,1
30972,4,82.03,0,1,1,0,2,1,0,2,1,1
19703,5,29.99,1,0,2,1,1,-1,0,2,1,1
45271,1,316.98,0,1,3,0,2,1,0,2,1,1
60327,12,147.98,0,1,3,1,2,1,0,2,1,1
38164,9,242.42,1,0,1,1,1,-1,0,2,1,1
17285,9,30.51,0,1,3,0,2,1,0,2,1,1
1920,7,354.14,0,1,2,0,1,1,0,2,1,1
52495,5,412.76,0,1,2,0,3,-1,0,2,1,1
3768,4,81.03,0,1,1,0,2,1,1,3,1,1
46070,9,29.99,1,0,2,1,1,1,0,2,1,1
12006,1,548.0,0,1,1,1,2,1,1,3,1,1
61240,7,179.33,1,0,2,0,1,1,0,2,1,1
62273,2,352.85,0,1,1,1,1,1,0,2,1,1
12005,9,445.14,1,0,1,1,2,-1,0,2,1,1
34159,1,635.96,1,1,1,1,1,1,1,3,1,1
25709,9,140.87,1,0,1,1,2,1,0,2,1,1
59437,11,100.25,0,1,2,1,2,1,0,2,1,1
25824,9,126.06,0,1,3,1,2,1,0,2,1,1
14808,9,175.13,0,1,3,0,1,-1,1,3,1,1
26853,6,36.64,1,0,1,0,1,1,0,2,1,1
19518,7,125.23,0,0,2,0,2,0,0,2,1,1
14592,9,81.9,1,0,2,1,2,1,0,2,1,1
21553,5,29.99,0,1,2,0,2,1,1,3,1,1
57234,1,79.69,0,1,2,0,2,-1,0,2,1,1
49436,1,925.34,1,1,1,1,1,1,0,2,1,1
20063,4,419.93,0,1,3,0,3,1,0,2,1,1
57376,9,281.71000000000004,0,1,1,0,1,1,0,2,1,1
37868,11,202.8,0,1,2,1,1,-1,0,2,1,1
59572,7,212.23,0,1,3,1,1,1,1,3,1,1
46490,3,234.99,0,1,1,1,3,1,0,2,1,1
51007,1,32.94,0,1,2,0,1,1,0,2,1,1
6820,5,99.48,0,1,2,0,2,-1,0,2,1,1
30620,7,82.57,1,0,2,1,2,-1,1,3,1,1
20813,4,174.83,0,1,2,0,2,-1,1,3,1,1
59744,10,29.99,0,1,1,0,1,1,0,2,1,1
37717,1,189.85,0,1,1,1,1,-1,1,3,1,1
9225,9,195.5,0,1,1,0,2,1,0,2,1,1
4994,7,29.99,0,1,1,0,1,0,0,2,1,1
33424,2,493.02,1,0,2,0,1,-1,0,2,1,1
22533,1,329.97,0,1,3,1,1,-1,0,2,1,1
48306,10,99.95,1,0,2,1,1,-1,0,2,1,1
13930,9,279.33,0,1,3,1,2,-1,0,2,1,1
48846,5,35.14,1,0,1,1,2,1,0,2,1,1
11325,3,322.02,0,1,1,0,2,-1,0,2,1,1
336,6,232.94,1,0,1,1,3,-1,0,2,1,1
25004,5,45.83,0,1,1,1,1,-1,1,3,1,1
4468,3,168.91,1,0,2,1,2,-1,1,3,1,1
19145,9,29.99,1,0,3,1,1,1,0,2,1,1
13043,2,29.99,1,0,1,0,1,1,0,2,1,1
31186,5,53.23,0,1,2,0,2,1,1,3,1,1
5299,11,29.99,1,0,2,0,2,1,0,2,1,1
7271,3,251.57,0,1,1,0,1,-1,0,2,1,1
9540,11,59.09,1,0,3,1,2,1,0,2,1,1
24062,6,47.81,0,1,1,0,2,1,0,2,1,1
53219,1,453.49,1,1,3,0,3,1,0,2,1,1
6464,2,257.0,0,1,3,0,2,-1,0,2,1,1
4463,10,302.1,0,1,3,0,1,-1,0,2,1,1
29097,6,48.88,1,0,1,0,1,1,0,2,1,1
16549,4,249.2,1,0,2,0,1,-1,0,2,1,1
2387,5,92.35,0,1,1,1,2,-1,0,2,1,1
32122,1,63.09,1,0,1,1,2,1,0,2,1,1
13615,8,259.34,0,1,2,1,1,1,0,2,1,1
45312,6,406.69,1,0,2,0,1,-1,0,2,1,1
1397,12,55.69,1,0,2,0,1,-1,0,2,1,1
51621,2,636.53,1,1,1,1,3,-1,1,3,1,1
25310,5,64.29,1,0,2,0,2,1,0,2,1,1
56136,9,371.28,1,1,1,0,1,1,1,3,1,1
15174,2,33.71,0,1,2,1,1,1,1,3,1,1
62208,3,257.96,1,0,1,0,1,-1,0,2,1,1
28283,9,29.99,0,1,3,1,1,-1,0,2,1,1
42113,12,66.1,1,0,1,1,1,-1,0,2,1,1
9782,10,228.36,1,1,2,0,1,1,0,2,1,1
16339,7,107.93,0,1,2,0,1,-1,0,2,1,1
58607,9,619.02,1,0,1,1,1,1,0,2,1,1
4506,7,151.84,1,0,1,0,1,1,0,2,1,1
39564,5,29.99,0,0,1,0,1,1,0,2,1,1
32474,4,395.11,1,0,3,0,1,-1,0,2,1,1
34716,2,414.73,1,0,2,0,2,-1,1,3,1,1
38437,4,304.79,1,0,2,0,1,-1,0,2,1,1
46282,9,29.99,1,0,2,0,1,-1,0,2,1,1
37465,7,274.68,1,1,1,0,1,1,0,2,1,1
21651,2,75.43,1,0,1,0,2,1,0,2,1,1
53036,5,29.99,0,1,1,1,1,-1,0,2,1,1
21242,9,80.63,1,0,2,1,2,-1,0,2,1,1
336,6,232.94,1,0,1,1,3,-1,0,2,1,1
30395,6,29.99,1,0,2,0,2,1,0,2,1,1
39237,8,87.34,0,1,2,1,2,1,0,2,1,1
39245,4,51.89,1,0,2,0,2,-1,0,2,1,1
19766,6,29.99,0,1,2,1,1,1,0,2,1,1
592,10,319.45,0,1,2,0,2,-1,0,2,1,1
44702,11,80.87,0,1,3,0,2,1,0,2,1,1
53490,3,588.61,1,0,2,1,1,-1,1,3,1,1
54216,6,292.81,1,0,1,0,3,1,0,2,1,1
26538,5,216.09,1,0,2,1,2,-1,0,2,1,1
28458,1,1049.71,1,1,1,1,3,1,1,3,1,1
47914,1,386.1,0,1,2,1,2,1,0,2,1,1
21588,8,477.91,1,1,1,1,3,1,0,2,1,1
4153,11,251.26,1,1,2,0,1,1,0,2,1,1
49862,10,435.46,0,1,2,0,3,1,0,2,1,1
33710,5,188.4,0,1,1,1,1,0,0,2,1,1
14444,4,287.44,0,1,1,1,2,-1,0,2,1,1
24469,5,29.99,0,1,1,1,1,1,0,2,1,1
47298,1,218.87,0,1,3,0,3,-1,0,2,1,1
35668,3,200.75,0,1,2,0,3,1,0,2,1,1
